PLAYER,POS,AGE,TEAM,G,GS,MP,FG_per_game,FGA_per_game,FG%,3P_per_game,3PA_per_game,3P%,2P_per_game,2PA_per_game,2P%,EFG%_per_game,FT_per_game,FTA_per_game,FT%,ORB_per_game,DRB_per_game,TRB_per_game,AST_per_game,STL_per_game,BLK_per_game,TOV_per_game,PF_per_game,PTS_per_game,SEASON,FG_per_36min,FGA_per_36min,3P_per_36min,3PA_per_36min,2P_per_36min,2PA_per_36min,FT_per_36min,FTA_per_36min,ORB_per_36min,DRB_per_36min,TRB_per_36min,AST_per_36min,STL_per_36min,BLK_per_36min,TOV_per_36min,PF_per_36min,PTS_per_36min,FG_per_100poss,FGA_per_100poss,3P_per_100poss,3PA_per_100poss,2P_per_100poss,2PA_per_100poss,FT_per_100poss,FTA_per_100poss,ORB_per_100poss,DRB_per_100poss,TRB_per_100poss,AST_per_100poss,STL_per_100poss,BLK_per_100poss,TOV_per_100poss,PF_per_100poss,PTS_per_100poss,ORTG_per_100poss,DRTG_per_100poss,PER_advanced,TS%_advanced,3PAR_advanced,FTR_advanced,ORB%_advanced,DRB%_advanced,TRB%_advanced,AST%_advanced,STL%_advanced,BLK%_advanced,TOV%_advanced,USG%_advanced,OWS_advanced,DWS_advanced,WS_advanced,WS/48_advanced,OBPM_advanced,DBPM_advanced,BPM_advanced,VORP_advanced,W,L,W/L%,GB,PW,PL,PS/G,PA/G,CONF,CONF_RANK
TyrellTerry,PG,20,DAL,11,0,5.1,0.5,1.5,.313,0.0,0.6,.000,0.5,0.8,.556,.313,0.1,0.3,.333,0.0,0.5,0.5,0.5,0.5,0.0,0.2,0.2,1.0,2021,3.2,10.3,0.0,4.5,3.2,5.8,0.6,1.9,0.0,3.9,3.9,3.9,3.2,0.0,1.3,1.3,7.1,4.3,13.9,0.0,6.1,4.3,7.8,0.9,2.6,0.0,5.2,5.2,5.2,4.3,0.0,1.7,1.7,9.5,73,109,6.1,.318,.438,.188,0.0,11.6,5.8,14.5,4.3,0.0,10.4,15.1,-0.1,0.1,-0.1,-0.063,-7.7,2.2,-5.5,-0.1,9,14,0.25,8.5,15,21,70.0,71.9,WESTERN_CONF,13
GogaBitadze,C,21,IND,8,0,9.1,1.8,2.8,.636,0.0,0.5,.000,1.8,2.3,.778,.636,1.1,1.5,.750,0.6,1.4,2.0,0.3,0.3,1.0,0.4,1.4,4.6,2021,6.9,10.8,0.0,2.0,6.9,8.9,4.4,5.9,2.5,5.4,7.9,1.0,1.0,3.9,1.5,5.4,18.2,9.2,14.4,0.0,2.6,9.2,11.8,5.9,7.9,3.3,7.2,10.5,1.3,1.3,5.2,2.0,7.2,24.3,129,106,21.2,.678,.182,.545,7.8,16.5,12.2,4.0,1.3,9.5,9.9,17.9,0.2,0.1,0.3,.203,-1.0,2.0,1.1,0.1,12,10,0.324,3.5,20,17,67.7,66.7,EASTERN_CONF,4
BrianBowen,SF,22,IND,1,0,5.0,1.0,2.0,.500,0.0,0.0,0.0,1.0,2.0,.500,.500,1.0,1.0,1.000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2021,7.2,14.4,0.0,0.0,7.2,14.4,7.2,7.2,0.0,7.2,7.2,0.0,0.0,0.0,0.0,0.0,21.6,9.6,19.2,0.0,0.0,9.6,19.2,9.6,9.6,0.0,9.6,9.6,0.0,0.0,0.0,0.0,0.0,28.7,128,115,18.0,.615,.000,.500,0.0,21.9,11.1,0.0,0.0,0.0,0.0,21.1,0.0,0.0,0.0,.159,0.5,-2.4,-1.8,0.0,12,10,0.324,3.5,20,17,67.7,66.7,EASTERN_CONF,4
MalcolmBrogdon,PG,28,IND,22,22,36.1,8.3,18.3,.454,2.9,7.1,.401,5.5,11.2,.488,.532,2.9,3.2,.900,0.6,3.5,4.1,6.8,1.4,0.2,2.0,1.9,22.4,2021,8.3,18.2,2.9,7.1,5.4,11.1,2.9,3.2,0.6,3.5,4.1,6.8,1.4,0.2,1.9,1.9,22.3,11.0,24.3,3.8,9.5,7.2,14.8,3.8,4.2,0.8,4.7,5.5,9.0,1.9,0.3,2.6,2.5,29.6,116,113,19.8,.567,.390,.174,1.9,10.7,6.4,28.9,1.9,0.5,9.0,25.9,1.7,0.6,2.4,.142,4.0,-0.9,3.1,1.0,12,10,0.324,3.5,20,17,67.7,66.7,EASTERN_CONF,4
AaronHoliday,PG,24,IND,22,6,20.3,2.6,7.4,.356,1.0,3.2,.310,1.6,4.2,.391,.423,0.6,0.8,.722,0.3,1.0,1.2,2.0,0.5,0.1,0.9,1.9,6.9,2021,4.7,13.1,1.8,5.7,2.9,7.4,1.0,1.4,0.5,1.7,2.2,3.6,1.0,0.2,1.5,3.4,12.2,6.2,17.5,2.4,7.6,3.9,9.9,1.4,1.9,0.6,2.2,2.9,4.8,1.3,0.3,2.0,4.5,16.2,92,116,6.1,.442,.436,.110,1.5,5.1,3.4,13.4,1.3,0.6,10.0,18.3,-0.5,0.2,-0.2,-0.026,-4.4,-1.9,-6.3,-0.5,12,10,0.324,3.5,20,17,67.7,66.7,EASTERN_CONF,4
JustinHoliday,SG,31,IND,22,13,31.4,3.8,7.9,.483,2.1,5.1,.407,1.7,2.8,.623,.615,1.1,1.4,.806,0.6,3.4,4.0,1.3,1.2,0.4,0.8,2.6,10.9,2021,4.4,9.1,2.4,5.9,2.0,3.2,1.3,1.6,0.7,3.9,4.6,1.5,1.4,0.5,0.9,3.0,12.5,5.8,12.1,3.2,7.8,2.6,4.2,1.7,2.1,1.0,5.2,6.2,2.0,1.8,0.6,1.2,3.9,16.6,121,112,11.8,.637,.649,.178,2.3,11.9,7.2,5.5,1.8,1.1,8.3,12.8,0.9,0.6,1.5,.105,-0.2,0.0,-0.2,0.3,12,10,0.324,3.5,20,17,67.7,66.7,EASTERN_CONF,4
JeremyLamb,SG,28,IND,9,5,25.1,4.2,8.8,.481,1.9,4.2,.447,2.3,4.6,.512,.589,2.4,2.6,.957,1.0,3.4,4.4,1.7,0.8,0.7,1.1,2.0,12.8,2021,6.1,12.6,2.7,6.1,3.3,6.5,3.5,3.7,1.4,4.9,6.4,2.4,1.1,1.0,1.6,2.9,18.3,8.0,16.7,3.6,8.0,4.4,8.7,4.7,4.9,1.9,6.6,8.5,3.2,1.5,1.3,2.1,3.8,24.4,123,112,17.5,.645,.481,.291,4.5,15.0,9.9,9.3,1.5,2.3,10.1,18.9,0.5,0.2,0.7,.155,2.2,0.0,2.2,0.2,12,10,0.324,3.5,20,17,67.7,66.7,EASTERN_CONF,4
JalenLecque,PG,20,IND,3,0,3.0,0.3,1.3,.250,0.0,0.3,.000,0.3,1.0,.333,.250,1.0,1.0,1.000,0.3,1.0,1.3,0.7,0.0,0.0,0.0,0.0,1.7,2021,4.0,16.0,0.0,4.0,4.0,12.0,12.0,12.0,4.0,12.0,16.0,8.0,0.0,0.0,0.0,0.0,20.0,5.3,21.3,0.0,5.3,5.3,16.0,16.0,16.0,5.3,16.0,21.3,10.6,0.0,0.0,0.0,0.0,26.6,125,111,24.4,.470,.250,.750,12.6,36.5,24.8,28.8,0.0,0.0,0.0,25.5,0.0,0.0,0.0,.230,2.9,-0.3,2.6,0.0,12,10,0.324,3.5,20,17,67.7,66.7,EASTERN_CONF,4
KelanMartin,SF,25,IND,9,0,4.3,0.6,1.8,.313,0.1,0.7,.167,0.4,1.1,.400,.344,0.0,0.0,,0.1,0.9,1.0,0.0,0.2,0.0,0.4,0.4,1.2,2021,4.6,14.8,0.9,5.5,3.7,9.2,0.0,0.0,0.9,7.4,8.3,0.0,1.8,0.0,3.7,3.7,10.2,6.1,19.6,1.2,7.4,4.9,12.3,0.0,0.0,1.2,9.8,11.0,0.0,2.5,0.0,4.9,4.9,13.5,58,109,-1.1,.344,.375,.000,2.9,22.5,12.9,0.0,2.5,0.0,20.0,22.1,-0.2,0.0,-0.2,-0.201,-10.7,-2.4,-13.2,-0.1,12,10,0.324,3.5,20,17,67.7,66.7,EASTERN_CONF,4
TJMcConnell,PG,28,IND,19,0,21.8,2.2,4.3,.506,0.1,0.4,.250,2.1,3.8,.534,.519,0.1,0.4,.286,0.7,2.5,3.2,6.3,1.7,0.2,1.8,1.4,4.5,2021,3.6,7.0,0.2,0.7,3.4,6.3,0.2,0.6,1.1,4.1,5.2,10.3,2.9,0.3,3.0,2.3,7.5,4.7,9.4,0.2,0.9,4.5,8.4,0.2,0.8,1.5,5.4,6.9,13.8,3.8,0.5,3.9,3.1,9.9,111,108,14.7,.511,.099,.086,3.6,12.4,8.1,36.6,3.8,0.8,28.8,12.3,0.3,0.6,0.9,.107,-0.8,2.1,1.2,0.3,12,10,0.324,3.5,20,17,67.7,66.7,EASTERN_CONF,4
DougMcDermott,PF,29,IND,22,5,25.2,5.0,9.7,.512,1.6,4.5,.357,3.4,5.2,.643,.594,1.2,1.5,.765,1.1,3.0,4.1,1.2,0.2,0.1,1.0,1.8,12.7,2021,7.1,13.8,2.3,6.4,4.8,7.5,1.7,2.2,1.6,4.4,5.9,1.8,0.3,0.1,1.5,2.6,18.1,9.4,18.4,3.0,8.5,6.4,9.9,2.2,2.9,2.1,5.8,7.9,2.3,0.4,0.2,2.0,3.5,24.1,116,116,14.2,.612,.460,.160,4.9,13.2,9.1,7.1,0.4,0.3,9.2,19.6,0.8,0.3,1.1,.093,0.8,-2.3,-1.6,0.1,12,10,0.324,3.5,20,17,67.7,66.7,EASTERN_CONF,4
VictorOladipo,SG,28,IND,9,9,33.3,7.1,16.9,.421,2.8,7.7,.362,4.3,9.2,.470,.503,3.0,4.1,.730,0.1,5.6,5.7,4.2,1.7,0.2,2.0,2.6,20.0,2021,7.7,18.2,3.0,8.3,4.7,10.0,3.2,4.4,0.1,6.0,6.1,4.6,1.8,0.2,2.2,2.8,21.6,10.2,24.3,4.0,11.0,6.2,13.2,4.3,5.9,0.2,8.0,8.1,6.1,2.4,0.3,2.9,3.7,28.7,105,110,16.2,.535,.454,.243,0.4,18.3,9.5,18.9,2.4,0.6,9.7,26.8,0.1,0.4,0.5,.075,1.5,-0.8,0.6,0.2,12,10,0.324,3.5,20,17,67.7,66.7,EASTERN_CONF,4
DomantasSabonis,PF,24,IND,22,22,36.5,8.4,15.0,.559,1.0,2.7,.373,7.4,12.3,.600,.593,3.9,5.6,.699,2.8,9.2,12.0,5.7,0.8,0.3,3.5,3.4,21.6,2021,8.3,14.8,1.0,2.6,7.3,12.1,3.9,5.5,2.8,9.1,11.9,5.6,0.8,0.3,3.4,3.3,21.4,11.0,19.6,1.3,3.5,9.7,16.1,5.1,7.3,3.7,12.1,15.8,7.5,1.1,0.4,4.5,4.4,28.4,117,110,21.2,.621,.179,.374,8.8,27.7,18.4,23.8,1.1,0.8,16.6,24.7,1.8,0.9,2.7,.163,3.0,0.3,3.4,1.1,12,10,0.324,3.5,20,17,67.7,66.7,EASTERN_CONF,4
JaKarrSampson,PF,27,IND,10,0,6.9,0.9,2.1,.429,0.0,0.3,.000,0.9,1.8,.500,.429,0.7,0.9,.778,0.6,1.9,2.5,0.0,0.1,0.3,0.2,0.8,2.5,2021,4.7,11.0,0.0,1.6,4.7,9.4,3.7,4.7,3.1,9.9,13.0,0.0,0.5,1.6,1.0,4.2,13.0,6.2,14.6,0.0,2.1,6.2,12.5,4.9,6.2,4.2,13.2,17.3,0.0,0.7,2.1,1.4,5.6,17.3,106,108,12.5,.501,.143,.429,9.9,30.2,20.2,0.0,0.7,3.7,7.4,16.9,0.0,0.1,0.1,.084,-3.4,-1.4,-4.8,-0.1,12,10,0.324,3.5,20,17,67.7,66.7,EASTERN_CONF,4
CassiusStanley,SG,21,IND,8,0,2.9,0.3,0.9,.286,0.1,0.3,.500,0.1,0.6,.200,.357,0.5,0.6,.800,0.3,0.1,0.4,0.0,0.0,0.3,0.1,0.9,1.1,2021,3.1,11.0,1.6,3.1,1.6,7.8,6.3,7.8,3.1,1.6,4.7,0.0,0.0,3.1,1.6,11.0,14.1,4.2,14.6,2.1,4.2,2.1,10.4,8.3,10.4,4.2,2.1,6.2,0.0,0.0,4.2,2.1,14.6,18.7,103,113,7.0,.489,.286,.714,9.9,4.8,7.3,0.0,0.0,7.5,9.8,19.2,0.0,0.0,0.0,.043,-6.3,-1.6,-7.9,0.0,12,10,0.324,3.5,20,17,67.7,66.7,EASTERN_CONF,4
EdmondSumner,SG,25,IND,13,4,9.8,1.7,3.4,.500,0.4,1.2,.313,1.3,2.2,.607,.557,0.6,0.9,.667,0.4,1.1,1.5,0.5,0.6,0.1,0.8,1.1,4.4,2021,6.2,12.4,1.4,4.5,4.8,7.9,2.3,3.4,1.4,3.9,5.3,2.0,2.3,0.3,2.8,3.9,16.0,8.2,16.5,1.9,6.0,6.4,10.5,3.0,4.5,1.9,5.2,7.1,2.6,3.0,0.4,3.7,5.2,21.3,101,110,12.4,.578,.364,.273,4.4,12.0,8.3,7.7,3.0,0.7,16.9,20.0,0.0,0.1,0.1,.051,-3.1,0.6,-2.6,0.0,12,10,0.324,3.5,20,17,67.7,66.7,EASTERN_CONF,4
MylesTurner,C,24,IND,20,20,31.9,5.0,9.8,.513,1.6,4.6,.341,3.5,5.2,.663,.592,2.4,3.2,.762,1.3,5.4,6.7,1.2,1.3,3.8,1.6,3.5,14.0,2021,5.6,11.0,1.7,5.1,3.9,5.9,2.7,3.6,1.5,6.1,7.6,1.4,1.4,4.3,1.8,3.9,15.7,7.5,14.6,2.3,6.8,5.2,7.8,3.6,4.7,2.0,8.1,10.1,1.8,1.9,5.7,2.4,5.2,20.9,115,104,18.2,.626,.467,.323,4.6,18.5,11.7,5.2,1.9,10.3,12.6,17.2,0.8,1.2,1.9,.146,-0.1,2.6,2.5,0.7,12,10,0.324,3.5,20,17,67.7,66.7,EASTERN_CONF,4
TJWarren,SF,27,IND,4,4,29.3,6.8,12.8,.529,0.0,1.8,.000,6.8,11.0,.614,.529,2.0,2.5,.800,0.5,3.0,3.5,1.3,0.5,0.0,1.0,4.0,15.5,2021,8.3,15.7,0.0,2.2,8.3,13.5,2.5,3.1,0.6,3.7,4.3,1.5,0.6,0.0,1.2,4.9,19.1,11.0,20.9,0.0,2.9,11.0,18.0,3.3,4.1,0.8,4.9,5.7,2.0,0.8,0.0,1.6,6.5,25.4,108,116,12.2,.560,.137,.196,1.9,11.2,6.7,6.5,0.8,0.0,6.7,21.9,0.1,0.1,0.1,.055,-3.0,-2.5,-5.5,-0.1,12,10,0.324,3.5,20,17,67.7,66.7,EASTERN_CONF,4
BogdanBogdanovi,SG,28,ATL,9,2,23.7,3.3,8.7,.385,2.3,6.4,.362,1.0,2.2,.450,.519,0.9,1.0,.889,0.2,3.6,3.8,2.1,0.4,0.1,1.2,2.0,9.9,2021,5.1,13.2,3.5,9.8,1.5,3.4,1.4,1.5,0.3,5.4,5.7,3.2,0.7,0.2,1.9,3.0,15.0,6.8,17.8,4.8,13.2,2.0,4.6,1.8,2.0,0.5,7.3,7.7,4.3,0.9,0.2,2.5,4.1,20.3,106,113,10.1,.543,.744,.115,1.0,15.7,8.4,13.3,0.9,0.4,11.8,18.5,0.1,0.2,0.3,.059,-0.8,-1.3,-2.1,0.0,10,12,0.278,5.5,19,17,68.3,67.6,EASTERN_CONF,6
ClintCapela,C,26,ATL,19,19,29.7,5.8,10.8,.537,0.0,0.0,0.0,5.8,10.8,.537,.537,1.6,3.1,.534,4.9,9.6,14.5,1.2,0.8,2.3,1.4,2.2,13.2,2021,7.0,13.1,0.0,0.0,7.0,13.1,2.0,3.7,5.9,11.6,17.6,1.4,1.0,2.7,1.7,2.7,16.0,9.5,17.6,0.0,0.0,9.5,17.6,2.7,5.0,8.0,15.6,23.6,1.9,1.3,3.7,2.2,3.6,21.6,116,102,22.1,.544,.000,.283,17.5,33.7,25.7,6.3,1.3,6.5,10.1,19.2,0.9,1.1,2.1,.175,1.8,0.6,2.3,0.6,10,12,0.278,5.5,19,17,68.3,67.6,EASTERN_CONF,6
JohnCollins,PF,23,ATL,22,22,31.5,7.1,12.9,.549,1.4,3.5,.403,5.7,9.4,.604,.604,2.2,2.7,.814,2.1,5.7,7.8,1.5,0.5,1.0,1.3,3.4,17.8,2021,8.1,14.7,1.6,4.0,6.5,10.7,2.5,3.1,2.4,6.5,8.9,1.8,0.6,1.1,1.5,3.8,20.3,10.9,19.8,2.2,5.4,8.7,14.5,3.4,4.1,3.3,8.7,12.0,2.4,0.8,1.5,2.0,5.2,27.3,124,111,19.3,.631,.271,.208,7.2,18.8,13.0,8.4,0.8,2.6,8.3,20.6,1.7,0.8,2.5,.172,2.3,-0.1,2.2,0.7,10,12,0.278,5.5,19,17,68.3,67.6,EASTERN_CONF,6
BrunoFernando,C,22,ATL,12,0,9.1,0.6,1.5,.389,0.0,0.2,.000,0.6,1.3,.438,.389,0.6,0.9,.636,1.0,2.7,3.7,0.6,0.2,0.1,1.0,1.0,1.8,2021,2.3,5.9,0.0,0.7,2.3,5.3,2.3,3.6,4.0,10.6,14.5,2.3,0.7,0.3,4.0,4.0,6.9,3.1,8.0,0.0,0.9,3.1,7.1,3.1,4.9,5.3,14.2,19.6,3.1,0.9,0.4,5.3,5.3,9.3,85,108,6.6,.460,.111,.611,11.7,30.6,21.3,8.6,0.9,0.8,34.4,13.5,-0.2,0.2,0.0,-0.007,-5.1,-0.6,-5.7,-0.1,10,12,0.278,5.5,19,17,68.3,67.6,EASTERN_CONF,6
DaniloGallinari,PF,32,ATL,10,1,16.6,2.8,6.7,.418,1.3,3.6,.361,1.5,3.1,.484,.515,3.0,3.1,.968,0.3,1.9,2.2,0.9,0.1,0.1,1.4,1.4,9.9,2021,6.1,14.5,2.8,7.8,3.3,6.7,6.5,6.7,0.7,4.1,4.8,2.0,0.2,0.2,3.0,3.0,21.5,8.2,19.6,3.8,10.5,4.4,9.1,8.8,9.1,0.9,5.5,6.4,2.6,0.3,0.3,4.1,4.1,28.9,112,115,13.5,.614,.537,.463,1.9,11.9,7.0,8.4,0.3,0.5,14.8,24.1,0.2,0.1,0.3,.089,0.1,-2.2,-2.1,0.0,10,12,0.278,5.5,19,17,68.3,67.6,EASTERN_CONF,6
BrandonGoodwin,PG,25,ATL,19,0,12.8,1.4,4.5,.302,0.6,2.4,.244,0.8,2.2,.366,.366,0.8,1.1,.750,0.1,1.1,1.2,1.9,0.4,0.0,0.5,1.0,4.1,2021,3.9,12.7,1.6,6.7,2.2,6.1,2.2,3.0,0.3,3.1,3.4,5.3,1.2,0.0,1.5,2.8,11.6,5.2,17.2,2.2,9.0,3.0,8.2,3.0,4.0,0.4,4.2,4.6,7.2,1.6,0.0,2.0,3.8,15.6,96,113,7.1,.411,.523,.233,0.9,9.0,5.0,21.0,1.6,0.0,9.5,18.3,-0.2,0.2,0.0,.004,-3.7,-0.2,-3.9,-0.1,10,12,0.278,5.5,19,17,68.3,67.6,EASTERN_CONF,6
SolomonHill,PF,29,ATL,22,1,19.8,1.5,4.4,.354,1.1,3.4,.333,0.4,1.0,.429,.484,0.3,0.4,.750,0.5,2.0,2.5,0.9,0.7,0.2,0.6,1.5,4.5,2021,2.8,7.9,2.1,6.2,0.7,1.7,0.5,0.7,0.8,3.7,4.5,1.6,1.2,0.4,1.1,2.8,8.2,3.8,10.7,2.8,8.3,1.0,2.3,0.7,0.9,1.1,5.0,6.1,2.1,1.7,0.6,1.4,3.8,11.0,101,112,6.5,.497,.781,.083,2.4,10.8,6.6,5.9,1.7,1.0,11.6,10.9,0.0,0.4,0.4,.040,-2.7,0.3,-2.4,0.0,10,12,0.278,5.5,19,17,68.3,67.6,EASTERN_CONF,6
KevinHuerter,SG,22,ATL,22,11,31.3,4.6,10.9,.423,2.2,5.5,.393,2.4,5.3,.453,.523,0.6,0.8,.765,0.9,2.8,3.7,3.6,1.2,0.2,1.2,2.4,12.0,2021,5.3,12.5,2.5,6.4,2.8,6.1,0.7,0.9,1.0,3.2,4.2,4.1,1.4,0.2,1.4,2.7,13.8,7.1,16.8,3.4,8.6,3.7,8.2,0.9,1.2,1.3,4.4,5.7,5.6,1.9,0.3,1.9,3.7,18.5,111,112,12.1,.534,.510,.071,2.9,9.4,6.2,17.3,1.9,0.5,9.9,16.8,0.6,0.6,1.2,.086,-0.4,0.3,0.0,0.3,10,12,0.278,5.5,19,17,68.3,67.6,EASTERN_CONF,6
DeAndreHunter,SF,23,ATL,18,18,32.2,6.0,11.7,.514,1.7,4.6,.366,4.3,7.1,.609,.586,3.6,4.1,.877,0.9,4.5,5.4,2.2,0.9,0.5,1.4,2.6,17.2,2021,6.7,13.1,1.9,5.1,4.8,8.0,4.0,4.5,1.0,5.0,6.0,2.5,1.1,0.6,1.6,2.9,19.3,9.0,17.6,2.5,6.9,6.5,10.7,5.4,6.1,1.3,6.8,8.1,3.3,1.4,0.8,2.1,3.9,26.0,125,111,17.7,.640,.390,.348,2.9,14.6,8.8,11.1,1.4,1.3,9.4,19.5,1.4,0.6,2.0,.166,2.2,0.3,2.5,0.7,10,12,0.278,5.5,19,17,68.3,67.6,EASTERN_CONF,6
NathanKnight,PF,23,ATL,8,0,5.5,0.9,2.3,.389,0.4,0.9,.429,0.5,1.4,.364,.472,0.6,0.8,.833,0.9,0.6,1.5,0.1,0.1,0.4,0.5,0.9,2.8,2021,5.7,14.7,2.5,5.7,3.3,9.0,4.1,4.9,5.7,4.1,9.8,0.8,0.8,2.5,3.3,5.7,18.0,7.7,19.8,3.3,7.7,4.4,12.1,5.5,6.6,7.7,5.5,13.2,1.1,1.1,3.3,4.4,7.7,24.2,105,109,15.0,.533,.389,.333,16.9,11.9,14.4,3.5,1.1,5.8,16.2,23.7,0.0,0.1,0.1,.077,-1.3,-0.6,-1.9,0.0,10,12,0.278,5.5,19,17,68.3,67.6,EASTERN_CONF,6
SkylarMays,SG,23,ATL,5,0,3.0,0.0,1.2,.000,0.0,0.4,.000,0.0,0.8,.000,.000,0.4,0.4,1.000,0.2,0.2,0.4,0.2,0.0,0.0,0.0,0.4,0.4,2021,0.0,14.4,0.0,4.8,0.0,9.6,4.8,4.8,2.4,2.4,4.8,2.4,0.0,0.0,0.0,4.8,4.8,0.0,19.4,0.0,6.5,0.0,12.9,6.5,6.5,3.2,3.2,6.5,3.2,0.0,0.0,0.0,6.5,6.5,55,117,-6.8,.145,.333,.333,7.1,7.0,7.0,8.2,0.0,0.0,0.0,19.4,-0.1,0.0,-0.1,-0.227,-11.0,-4.4,-15.4,-0.1,10,12,0.278,5.5,19,17,68.3,67.6,EASTERN_CONF,6
OnyekaOkongwu,C,20,ATL,5,1,12.0,1.6,3.0,.533,0.0,0.0,0.0,1.6,3.0,.533,.533,0.4,1.0,.400,1.0,2.6,3.6,0.4,0.4,1.2,0.6,1.4,3.6,2021,4.8,9.0,0.0,0.0,4.8,9.0,1.2,3.0,3.0,7.8,10.8,1.2,1.2,3.6,1.8,4.2,10.8,6.5,12.1,0.0,0.0,6.5,12.1,1.6,4.0,4.0,10.5,14.5,1.6,1.6,4.8,2.4,5.7,14.5,103,103,14.2,.523,.000,.333,8.9,22.6,15.8,4.9,1.6,8.5,14.9,14.2,0.0,0.1,0.1,.094,-2.8,2.7,-0.2,0.0,10,12,0.278,5.5,19,17,68.3,67.6,EASTERN_CONF,6
CamReddish,SF,21,ATL,18,13,28.7,3.8,10.6,.361,1.3,5.0,.256,2.6,5.6,.455,.421,2.4,3.0,.815,0.8,3.4,4.2,1.3,1.2,0.2,1.5,2.6,11.4,2021,4.8,13.3,1.6,6.3,3.2,7.0,3.1,3.8,1.0,4.3,5.3,1.6,1.5,0.3,1.9,3.2,14.3,6.5,17.9,2.2,8.5,4.3,9.5,4.1,5.1,1.4,5.7,7.1,2.2,2.1,0.4,2.5,4.3,19.3,96,111,8.5,.477,.471,.283,3.1,12.3,7.8,6.6,2.1,0.7,11.2,19.8,-0.4,0.5,0.2,.017,-3.7,-0.5,-4.2,-0.3,10,12,0.278,5.5,19,17,68.3,67.6,EASTERN_CONF,6
RajonRondo,PG,34,ATL,13,2,15.5,1.4,4.0,.346,0.6,1.9,.320,0.8,2.1,.370,.423,0.1,0.2,.500,0.3,2.2,2.5,4.0,0.6,0.1,1.4,0.9,3.5,2021,3.2,9.3,1.4,4.5,1.8,4.8,0.2,0.4,0.7,5.0,5.7,9.3,1.4,0.2,3.2,2.1,8.0,4.3,12.5,1.9,6.0,2.4,6.5,0.2,0.5,1.0,6.7,7.7,12.5,1.9,0.2,4.3,2.9,10.8,96,111,9.3,.425,.481,.038,2.1,14.5,8.3,35.6,1.9,0.4,25.4,14.9,-0.1,0.2,0.1,.024,-2.9,-0.3,-3.2,-0.1,10,12,0.278,5.5,19,17,68.3,67.6,EASTERN_CONF,6
TonySnell,SG,29,ATL,11,0,10.3,1.0,2.4,.423,0.9,1.8,.500,0.1,0.5,.167,.615,0.0,0.0,,0.5,0.8,1.3,0.7,0.1,0.1,0.5,1.2,2.9,2021,3.5,8.3,3.2,6.4,0.3,1.9,0.0,0.0,1.6,2.9,4.5,2.5,0.3,0.3,1.6,4.1,10.2,4.7,11.2,4.3,8.6,0.4,2.6,0.0,0.0,2.1,3.9,6.0,3.4,0.4,0.4,2.1,5.6,13.7,116,116,8.0,.615,.769,.000,4.7,8.3,6.5,9.9,0.4,0.8,16.1,11.6,0.1,0.1,0.2,.069,-1.7,0.1,-1.6,0.0,10,12,0.278,5.5,19,17,68.3,67.6,EASTERN_CONF,6
TraeYoung,PG,22,ATL,20,20,34.4,7.6,18.0,.423,2.3,6.3,.365,5.3,11.7,.455,.487,9.1,10.3,.883,0.8,3.4,4.2,9.0,0.8,0.2,4.2,2.1,26.6,2021,8.0,18.8,2.4,6.6,5.5,12.2,9.5,10.8,0.8,3.5,4.3,9.4,0.8,0.2,4.4,2.2,27.8,10.7,25.3,3.2,8.9,7.5,16.4,12.8,14.5,1.1,4.7,5.8,12.7,1.1,0.3,5.9,3.0,37.5,118,114,23.1,.592,.351,.574,2.5,10.2,6.4,44.3,1.1,0.5,15.7,32.8,2.1,0.5,2.6,.181,5.9,-1.2,4.7,1.2,10,12,0.278,5.5,19,17,68.3,67.6,EASTERN_CONF,6
TonyBradley,C,23,PHI,9,1,12.8,2.0,3.9,.514,0.0,0.1,.000,2.0,3.8,.529,.514,0.3,0.6,.600,2.3,3.2,5.6,0.7,0.3,0.7,0.1,1.2,4.3,2021,5.6,11.0,0.0,0.3,5.6,10.6,0.9,1.6,6.6,9.1,15.7,1.9,0.9,1.9,0.3,3.4,12.2,7.4,14.4,0.0,0.4,7.4,14.0,1.2,2.1,8.6,11.9,20.6,2.5,1.2,2.5,0.4,4.5,16.0,131,105,20.0,.524,.029,.143,20.4,26.7,23.6,7.5,1.2,4.5,2.6,14.0,0.3,0.2,0.5,.209,1.7,-0.6,1.0,0.1,16,7,0.444,0.0,22,14,72.6,70.4,EASTERN_CONF,1
SethCurry,SG,30,PHI,16,16,27.4,4.3,8.4,.511,2.0,4.1,.485,2.3,4.3,.536,.630,1.6,1.6,1.000,0.1,1.6,1.8,2.6,0.9,0.3,1.2,1.8,12.2,2021,5.7,11.1,2.6,5.4,3.0,5.7,2.1,2.1,0.2,2.1,2.3,3.5,1.2,0.4,1.6,2.4,16.0,7.5,14.6,3.5,7.1,4.0,7.5,2.7,2.7,0.2,2.8,3.0,4.5,1.5,0.5,2.1,3.1,21.1,126,112,14.6,.668,.489,.185,0.5,6.3,3.5,13.7,1.5,1.0,11.5,15.9,0.9,0.4,1.3,.145,1.0,-0.7,0.4,0.3,16,7,0.444,0.0,22,14,72.6,70.4,EASTERN_CONF,1
