player_season_team,PLAYER,POS,AGE,TEAM,G,GS,MP,FG_per_game,FGA_per_game,FG%,3P_per_game,3PA_per_game,3P%,2P_per_game,2PA_per_game,2P%,EFG%_per_game,FT_per_game,FTA_per_game,FT%,ORB_per_game,DRB_per_game,TRB_per_game,AST_per_game,STL_per_game,BLK_per_game,TOV_per_game,PF_per_game,PTS_per_game,SEASON,FG_per_36min,FGA_per_36min,3P_per_36min,3PA_per_36min,2P_per_36min,2PA_per_36min,FT_per_36min,FTA_per_36min,ORB_per_36min,DRB_per_36min,TRB_per_36min,AST_per_36min,STL_per_36min,BLK_per_36min,TOV_per_36min,PF_per_36min,PTS_per_36min,FG_per_100poss,FGA_per_100poss,3P_per_100poss,3PA_per_100poss,2P_per_100poss,2PA_per_100poss,FT_per_100poss,FTA_per_100poss,ORB_per_100poss,DRB_per_100poss,TRB_per_100poss,AST_per_100poss,STL_per_100poss,BLK_per_100poss,TOV_per_100poss,PF_per_100poss,PTS_per_100poss,ORTG_per_100poss,DRTG_per_100poss,PER_advanced,TS%_advanced,3PAR_advanced,FTR_advanced,ORB%_advanced,DRB%_advanced,TRB%_advanced,AST%_advanced,STL%_advanced,BLK%_advanced,TOV%_advanced,USG%_advanced,OWS_advanced,DWS_advanced,WS_advanced,WS/48_advanced,OBPM_advanced,DBPM_advanced,BPM_advanced,VORP_advanced
KyleLowry_2021_TOR,KyleLowry,PG,34,TOR,19,19,36.2,5.9,13.6,.432,3.0,7.9,.380,2.9,5.7,.505,.542,3.3,3.7,.873,1.0,5.2,6.2,7.1,1.2,0.2,3.2,3.4,18.1,2021,5.9,13.6,3.0,7.9,2.9,5.7,3.2,3.7,1.0,5.1,6.1,7.0,1.2,0.2,3.2,3.4,18.0,7.8,18.1,4.0,10.5,3.8,7.6,4.3,5.0,1.3,6.8,8.2,9.3,1.5,0.2,4.3,4.5,23.9,115,112,16.0,.591,.579,.274,2.9,16.2,9.3,29.4,1.5,0.4,17.4,21.8,1.1,0.6,1.8,.123,1.1,-0.9,0.1,0.4
TimothLuwawuCabarrot_2021_BRK,TimothLuwawuCabarrot,SF,25,BRK,24,4,18.8,2.6,6.7,.385,1.6,4.4,.368,1.0,2.3,.418,.506,0.5,0.8,.722,0.5,1.7,2.2,1.3,0.6,0.2,0.6,1.7,7.3,2021,5.0,12.9,3.1,8.5,1.8,4.4,1.0,1.4,1.0,3.2,4.2,2.5,1.1,0.3,1.2,3.3,14.1,6.5,16.9,4.1,11.1,2.4,5.8,1.4,1.9,1.4,4.2,5.6,3.2,1.5,0.4,1.6,4.3,18.4,106,116,9.8,.521,.658,.112,3.4,9.1,6.5,9.0,1.5,0.7,8.2,17.6,0.2,0.2,0.4,.041,-1.7,-1.8,-3.5,-0.2
TreyLyles_2021_SAS,TreyLyles,PF,25,SAS,12,2,10.8,1.1,2.3,.464,0.3,1.0,.250,0.8,1.3,.625,.518,0.4,0.9,.455,0.5,2.5,3.0,0.6,0.0,0.0,0.0,0.3,2.8,2021,3.6,7.8,0.8,3.3,2.8,4.4,1.4,3.0,1.7,8.3,10.0,1.9,0.0,0.0,0.0,0.8,9.4,4.8,10.3,1.1,4.4,3.7,5.9,1.8,4.0,2.2,11.0,13.2,2.6,0.0,0.0,0.0,1.1,12.5,120,114,10.7,.518,.429,.393,4.6,24.5,14.3,7.0,0.0,0.0,0.0,10.8,0.1,0.1,0.2,.088,-1.3,-1.4,-2.7,0.0
ThonMaker_2021_CLE,ThonMaker,C,23,CLE,8,0,9.5,1.3,2.3,.556,0.0,0.3,.000,1.3,2.0,.625,.556,1.3,1.4,.909,1.0,1.3,2.3,0.5,0.3,0.5,0.4,0.9,3.8,2021,4.7,8.5,0.0,0.9,4.7,7.6,4.7,5.2,3.8,4.7,8.5,1.9,0.9,1.9,1.4,3.3,14.2,6.5,11.7,0.0,1.3,6.5,10.4,6.5,7.1,5.2,6.5,11.7,2.6,1.3,2.6,1.9,4.5,19.5,133,110,19.1,.657,.111,.611,11.3,14.9,13.1,7.8,1.3,4.8,11.6,14.7,0.2,0.1,0.3,.191,0.3,1.2,1.5,0.1
ThoMaledon_2021_OKC,ThoMaledon,PG,19,OKC,20,5,22.3,2.7,6.9,.391,1.4,3.9,.359,1.3,3.0,.433,.493,0.6,1.0,.632,0.2,2.4,2.6,2.7,1.0,0.1,1.8,2.1,7.4,2021,4.4,11.2,2.3,6.3,2.1,4.9,1.0,1.5,0.3,3.9,4.2,4.4,1.5,0.1,2.8,3.3,12.0,5.7,14.7,3.0,8.3,2.8,6.4,1.3,2.0,0.4,5.1,5.5,5.7,2.0,0.1,3.7,4.4,15.7,92,112,7.8,.506,.565,.138,0.9,11.0,6.1,17.6,2.0,0.2,19.3,17.7,-0.5,0.4,-0.1,-0.009,-5.0,-0.6,-5.6,-0.4
KarimMan_2021_ORL,KarimMan,PG,20,ORL,6,0,9.3,0.2,1.5,.111,0.2,0.3,.500,0.0,1.2,.000,.167,0.7,0.7,1.000,0.0,1.7,1.7,0.2,0.0,0.2,0.5,0.5,1.2,2021,0.6,5.8,0.6,1.3,0.0,4.5,2.6,2.6,0.0,6.4,6.4,0.6,0.0,0.6,1.9,1.9,4.5,0.9,7.8,0.9,1.7,0.0,6.1,3.5,3.5,0.0,8.7,8.7,0.9,0.0,0.9,2.6,2.6,6.1,60,115,-0.7,.325,.222,.444,0.0,19.5,9.4,2.3,0.0,1.6,21.8,10.5,-0.1,0.0,-0.1,-0.090,-9.4,-2.0,-11.4,-0.1
TeranceMann_2021_LAC,TeranceMann,SG,24,LAC,21,2,11.5,1.2,2.9,.433,0.2,0.9,.278,1.0,2.0,.500,.475,0.5,0.7,.733,0.8,2.0,2.8,0.8,0.4,0.2,0.5,1.1,3.2,2021,3.9,9.0,0.7,2.7,3.1,6.3,1.6,2.2,2.4,6.3,8.7,2.5,1.2,0.6,1.6,3.6,10.2,5.3,12.3,1.0,3.7,4.3,8.6,2.3,3.1,3.3,8.6,11.9,3.5,1.6,0.8,2.3,4.9,13.9,109,110,10.9,.511,.300,.250,7.7,19.4,13.7,9.3,1.6,1.5,14.2,14.3,0.1,0.3,0.4,.083,-2.9,-0.3,-3.2,-0.1
NicoMannion_2021_GSW,NicoMannion,PG,19,GSW,6,0,6.0,0.5,2.2,.231,0.3,1.5,.222,0.2,0.7,.250,.308,0.2,0.7,.250,0.0,1.3,1.3,2.0,0.3,0.0,0.3,0.8,1.5,2021,3.0,13.0,2.0,9.0,1.0,4.0,1.0,4.0,0.0,8.0,8.0,12.0,2.0,0.0,2.0,5.0,9.0,3.9,16.8,2.6,11.6,1.3,5.2,1.3,5.2,0.0,10.3,10.3,15.5,2.6,0.0,2.6,6.5,11.6,88,106,7.9,.305,.692,.308,0.0,22.8,11.5,43.4,2.6,0.0,11.9,19.6,-0.1,0.1,0.0,-0.016,-5.4,0.7,-4.7,0.0
BobanMarjanovi_2021_DAL,BobanMarjanovi,C,32,DAL,15,0,7.2,1.9,3.6,.519,0.0,0.2,.000,1.9,3.4,.549,.519,0.6,0.9,.692,1.3,2.0,3.3,0.1,0.0,0.0,0.2,0.8,4.3,2021,9.3,18.0,0.0,1.0,9.3,17.0,3.0,4.3,6.7,10.0,16.7,0.3,0.0,0.0,1.0,4.0,21.7,12.6,24.3,0.0,1.3,12.6,22.9,4.0,5.8,9.0,13.5,22.5,0.4,0.0,0.0,1.3,5.4,29.2,117,114,21.4,.544,.056,.241,19.8,30.2,25.0,1.6,0.0,0.0,4.8,25.5,0.2,0.1,0.3,.141,1.0,-5.2,-4.3,-0.1
LauriMarkkanen_2021_CHI,LauriMarkkanen,PF,23,CHI,14,14,30.4,6.8,13.2,.514,2.9,7.2,.396,3.9,6.0,.655,.622,2.7,3.2,.844,0.6,5.5,6.1,0.9,0.6,0.4,1.7,2.2,19.1,2021,8.0,15.6,3.4,8.5,4.6,7.1,3.2,3.8,0.7,6.5,7.2,1.0,0.8,0.4,2.0,2.6,22.6,10.4,20.2,4.4,11.0,6.0,9.2,4.2,4.9,0.9,8.4,9.3,1.3,1.0,0.5,2.6,3.4,29.3,116,114,17.2,.654,.546,.243,2.1,19.9,11.1,4.3,1.0,1.1,10.5,22.6,0.7,0.3,1.0,.111,1.8,-1.4,0.3,0.3
NajiMarshall_2021_NOP,NajiMarshall,SF,23,NOP,3,0,2.7,0.0,0.7,.000,0.0,0.3,.000,0.0,0.3,.000,.000,0.3,0.7,.500,0.0,0.7,0.7,0.3,0.0,0.0,0.0,0.0,0.3,2021,0.0,9.0,0.0,4.5,0.0,4.5,4.5,9.0,0.0,9.0,9.0,4.5,0.0,0.0,0.0,0.0,4.5,0.0,12.1,0.0,6.1,0.0,6.1,6.1,12.1,0.0,12.1,12.1,6.1,0.0,0.0,0.0,0.0,6.1,61,115,-0.3,.174,.500,1.000,0.0,27.2,13.6,14.7,0.0,0.0,0.0,15.3,0.0,0.0,0.0,-0.144,-7.0,-3.0,-10.0,0.0
CalebMartin_2021_CHO,CalebMartin,SF,25,CHO,20,1,15.3,2.3,5.1,.446,0.7,2.2,.318,1.6,2.9,.544,.515,0.6,1.1,.571,0.8,1.9,2.7,1.4,0.8,0.3,0.7,1.1,5.8,2021,5.3,11.9,1.7,5.2,3.7,6.7,1.4,2.5,1.9,4.4,6.3,3.3,1.8,0.7,1.7,2.5,13.7,7.1,16.0,2.2,7.0,4.9,9.0,1.9,3.3,2.5,5.9,8.4,4.4,2.4,1.0,2.2,3.3,18.4,107,111,13.1,.526,.436,.208,5.5,13.5,9.3,13.4,2.4,2.0,11.3,17.4,0.1,0.3,0.4,.071,-0.7,0.0,-0.7,0.1
CodyMartin_2021_CHO,CodyMartin,SF,25,CHO,14,0,9.7,1.1,2.1,.517,0.1,0.8,.182,0.9,1.3,.722,.552,0.4,0.6,.750,0.6,1.4,1.9,1.0,0.4,0.0,0.4,0.6,2.7,2021,4.0,7.7,0.5,2.9,3.4,4.8,1.6,2.1,2.1,5.0,7.1,3.7,1.3,0.0,1.6,2.1,10.1,5.3,10.3,0.7,3.9,4.6,6.4,2.1,2.8,2.8,6.8,9.6,5.0,1.8,0.0,2.1,2.8,13.5,118,113,12.2,.584,.379,.276,6.1,15.5,10.7,14.3,1.8,0.0,15.6,12.1,0.2,0.1,0.3,.096,-1.3,0.0,-1.3,0.0
KelanMartin_2021_IND,KelanMartin,SF,25,IND,9,0,4.3,0.6,1.8,.313,0.1,0.7,.167,0.4,1.1,.400,.344,0.0,0.0,,0.1,0.9,1.0,0.0,0.2,0.0,0.4,0.4,1.2,2021,4.6,14.8,0.9,5.5,3.7,9.2,0.0,0.0,0.9,7.4,8.3,0.0,1.8,0.0,3.7,3.7,10.2,6.1,19.7,1.2,7.4,4.9,12.3,0.0,0.0,1.2,9.8,11.1,0.0,2.5,0.0,4.9,4.9,13.5,57,109,-1.1,.344,.375,.000,2.9,22.6,12.8,0.0,2.5,0.0,20.0,22.2,-0.2,0.0,-0.2,-0.202,-10.7,-2.4,-13.2,-0.1
KenyonMartinJr_2021_HOU,KenyonMartinJr,SF,20,HOU,7,0,9.9,1.4,3.9,.370,0.1,0.6,.250,1.3,3.3,.391,.389,0.3,0.7,.400,1.1,1.6,2.7,0.6,0.3,0.7,0.7,1.3,3.3,2021,5.2,14.1,0.5,2.1,4.7,12.0,1.0,2.6,4.2,5.7,9.9,2.1,1.0,2.6,2.6,4.7,12.0,6.8,18.4,0.7,2.7,6.1,15.7,1.4,3.4,5.4,7.5,12.9,2.7,1.4,3.4,3.4,6.1,15.7,86,103,9.2,.394,.148,.185,12.4,16.6,14.5,8.4,1.4,6.2,14.6,21.1,-0.1,0.1,0.0,-0.011,-5.9,-0.6,-6.5,-0.1
FrankMasonIII_2021_ORL,FrankMasonIII,G,26,ORL,1,0,16.0,1.0,4.0,.250,1.0,1.0,1.000,0.0,3.0,.000,.375,1.0,2.0,.500,0.0,1.0,1.0,4.0,0.0,0.0,2.0,4.0,4.0,2021,2.3,9.0,2.3,2.3,0.0,6.8,2.3,4.5,0.0,2.3,2.3,9.0,0.0,0.0,4.5,9.0,9.0,3.0,12.1,3.0,3.0,0.0,9.1,3.0,6.1,0.0,3.0,3.0,12.1,0.0,0.0,6.1,12.1,12.1,84,118,0.1,.410,.250,.500,0.0,6.8,3.3,33.5,0.0,0.0,29.1,18.3,0.0,0.0,0.0,-0.098,-9.5,-5.1,-14.7,-0.1
GarrisonMathews_2021_WAS,GarrisonMathews,SG,24,WAS,13,0,17.8,2.2,5.2,.426,1.6,4.1,.396,0.6,1.2,.533,.581,2.2,2.5,.906,0.5,1.4,1.9,0.7,1.1,0.1,0.2,1.8,8.3,2021,4.5,10.6,3.3,8.3,1.2,2.3,4.5,5.0,1.1,2.8,3.9,1.4,2.2,0.2,0.3,3.6,16.8,5.8,13.6,4.2,10.6,1.6,3.0,5.8,6.4,1.4,3.6,5.0,1.8,2.8,0.2,0.4,4.6,21.6,138,116,16.2,.658,.779,.471,3.1,8.8,5.8,5.2,2.8,0.4,2.4,15.0,0.7,0.1,0.8,.164,0.6,0.1,0.8,0.2
DakotaMathias_2021_PHI,DakotaMathias,SG,25,PHI,8,2,15.4,2.4,6.0,.396,1.0,3.3,.308,1.4,2.8,.500,.479,0.3,0.8,.333,0.1,0.8,0.9,1.6,0.1,0.4,0.1,0.9,6.0,2021,5.6,14.0,2.3,7.6,3.2,6.4,0.6,1.8,0.3,1.8,2.0,3.8,0.3,0.9,0.3,2.0,14.0,7.3,18.5,3.1,10.0,4.2,8.5,0.8,2.3,0.4,2.3,2.7,5.0,0.4,1.2,0.4,2.7,18.5,108,114,9.9,.474,.542,.125,0.9,5.2,3.1,15.1,0.4,2.1,1.9,17.7,0.1,0.1,0.1,.056,-1.9,-1.7,-3.6,0.0
WesleyMatthews_2021_LAL,WesleyMatthews,SG,34,LAL,17,1,19.5,1.6,4.0,.397,1.2,3.2,.364,0.4,0.8,.538,.544,0.4,0.5,.750,0.3,0.8,1.1,1.0,0.4,0.2,0.2,1.3,4.7,2021,2.9,7.4,2.2,6.0,0.8,1.4,0.7,0.9,0.5,1.4,2.0,1.8,0.7,0.4,0.3,2.4,8.7,3.9,9.9,2.9,8.0,1.0,1.9,0.9,1.2,0.7,1.9,2.6,2.5,0.9,0.6,0.4,3.2,11.7,120,110,7.5,.559,.809,.118,1.7,4.2,3.0,6.5,0.9,1.0,4.0,9.7,0.3,0.4,0.7,.106,-2.1,-0.4,-2.5,0.0
TyreseMaxey_2021_PHI,TyreseMaxey,SG,20,PHI,23,6,18.3,4.0,8.6,.467,0.7,2.1,.313,3.3,6.5,.517,.505,0.7,0.9,.850,0.3,1.9,2.1,2.0,0.7,0.1,0.7,1.3,9.4,2021,7.8,16.8,1.3,4.1,6.6,12.7,1.5,1.7,0.5,3.7,4.2,3.8,1.3,0.3,1.4,2.6,18.4,10.3,22.1,1.7,5.4,8.6,16.7,1.9,2.2,0.7,4.8,5.5,5.0,1.7,0.3,1.8,3.4,24.2,108,111,14.2,.525,.244,.102,1.6,10.8,6.3,16.7,1.7,0.6,7.2,22.2,0.3,0.4,0.8,.087,-1.2,-0.3,-1.6,0.1
SkylarMays_2021_ATL,SkylarMays,SG,23,ATL,5,0,3.0,0.0,1.2,.000,0.0,0.4,.000,0.0,0.8,.000,.000,0.4,0.4,1.000,0.2,0.2,0.4,0.2,0.0,0.0,0.0,0.4,0.4,2021,0.0,14.4,0.0,4.8,0.0,9.6,4.8,4.8,2.4,2.4,4.8,2.4,0.0,0.0,0.0,4.8,4.8,0.0,19.4,0.0,6.5,0.0,12.9,6.5,6.5,3.2,3.2,6.5,3.2,0.0,0.0,0.0,6.5,6.5,55,117,-6.8,.145,.333,.333,7.1,7.0,7.0,8.2,0.0,0.0,0.0,19.4,-0.1,0.0,-0.1,-0.227,-11.0,-4.4,-15.4,-0.1
CJMcCollum_2021_POR,CJMcCollum,SG,29,POR,13,13,33.8,9.5,20.0,.473,4.8,11.0,.441,4.6,9.0,.513,.594,2.9,3.5,.844,0.5,3.4,3.9,5.0,1.3,0.3,1.0,2.2,26.7,2021,10.1,21.3,5.2,11.7,4.9,9.6,3.1,3.7,0.6,3.6,4.2,5.3,1.4,0.3,1.1,2.3,28.4,13.4,28.4,6.9,15.6,6.6,12.8,4.2,4.9,0.8,4.8,5.6,7.1,1.9,0.4,1.4,3.1,37.9,130,117,26.3,.620,.550,.173,1.6,11.2,6.2,25.9,1.9,0.9,4.4,28.3,1.9,0.1,2.0,.223,7.7,-0.7,6.9,1.0
TJMcConnell_2021_IND,TJMcConnell,PG,28,IND,20,0,22.1,2.3,4.5,.506,0.2,0.5,.333,2.1,4.0,.525,.522,0.1,0.4,.286,0.7,2.4,3.1,6.7,1.8,0.2,1.9,1.4,4.8,2021,3.7,7.2,0.2,0.7,3.4,6.5,0.2,0.6,1.1,3.9,5.0,10.9,2.9,0.3,3.1,2.2,7.7,4.9,9.7,0.3,1.0,4.6,8.7,0.2,0.8,1.5,5.2,6.7,14.5,3.8,0.4,4.1,2.9,10.3,112,108,15.1,.516,.101,.079,3.6,12.0,7.8,38.8,3.8,0.8,29.2,12.7,0.4,0.6,1.0,.110,-0.4,1.9,1.5,0.4
JadenMcDaniels_2021_MIN,JadenMcDaniels,PF,20,MIN,16,0,16.9,1.8,5.1,.358,0.8,2.4,.333,1.0,2.6,.381,.438,0.2,0.6,.333,0.7,2.6,3.3,0.8,0.3,0.8,0.6,2.6,4.6,2021,3.9,10.8,1.7,5.2,2.1,5.6,0.4,1.2,1.5,5.4,6.9,1.7,0.7,1.7,1.2,5.6,9.8,5.1,14.2,2.3,6.8,2.8,7.4,0.5,1.6,1.9,7.2,9.1,2.3,0.9,2.3,1.6,7.4,13.0,91,113,6.4,.435,.481,.111,4.1,16.8,10.2,6.7,0.9,3.9,9.6,14.6,-0.2,0.2,0.0,-0.004,-5.5,-0.7,-6.2,-0.3
JalenMcDaniels_2021_CHO,JalenMcDaniels,SF,23,CHO,9,0,9.2,1.4,2.8,.520,0.2,0.7,.333,1.2,2.1,.579,.560,0.8,1.2,.636,0.3,1.8,2.1,0.6,0.2,0.0,0.9,1.4,3.9,2021,5.6,10.8,0.9,2.6,4.8,8.2,3.0,4.8,1.3,6.9,8.2,2.2,0.9,0.0,3.5,5.6,15.2,7.6,14.6,1.2,3.5,6.4,11.1,4.1,6.4,1.7,9.3,11.1,2.9,1.2,0.0,4.7,7.6,20.4,97,113,9.0,.586,.240,.440,3.8,21.4,12.3,8.9,1.2,0.0,21.1,19.5,0.0,0.1,0.0,.015,-4.7,-1.6,-6.4,-0.1
DougMcDermott_2021_IND,DougMcDermott,PF,29,IND,23,5,25.5,5.0,9.7,.514,1.7,4.6,.371,3.3,5.1,.641,.601,1.1,1.5,.765,1.0,3.2,4.2,1.3,0.2,0.1,1.0,1.8,12.7,2021,7.0,13.6,2.4,6.4,4.6,7.2,1.6,2.1,1.5,4.5,5.9,1.8,0.3,0.1,1.4,2.5,18.0,9.3,18.1,3.2,8.6,6.1,9.6,2.1,2.8,2.0,6.0,7.9,2.4,0.4,0.2,1.9,3.3,23.9,117,116,14.2,.618,.473,.153,4.6,13.7,9.2,7.2,0.4,0.3,8.8,19.1,0.9,0.3,1.2,.096,0.9,-2.3,-1.3,0.1
SeanMcDermott_2021_MEM,SeanMcDermott,SF,24,MEM,3,0,14.0,0.7,2.3,.286,0.3,1.7,.200,0.3,0.7,.500,.357,0.7,0.7,1.000,0.7,0.3,1.0,1.0,0.0,0.0,1.0,0.3,2.3,2021,1.7,6.0,0.9,4.3,0.9,1.7,1.7,1.7,1.7,0.9,2.6,2.6,0.0,0.0,2.6,0.9,6.0,2.3,8.0,1.1,5.7,1.1,2.3,2.3,2.3,2.3,1.1,3.4,3.4,0.0,0.0,3.4,1.1,8.0,86,118,2.3,.444,.714,.286,5.0,2.6,3.8,8.6,0.0,0.0,27.6,11.0,0.0,0.0,0.0,-0.041,-5.8,-3.6,-9.4,-0.1
JaValeMcGee_2021_CLE,JaValeMcGee,C,33,CLE,16,1,16.3,3.1,7.0,.438,0.3,0.8,.308,2.8,6.2,.455,.455,1.3,2.3,.583,1.8,4.1,5.9,1.1,0.6,1.3,1.2,2.5,7.7,2021,6.8,15.4,0.6,1.8,6.2,13.7,2.9,5.0,4.0,9.0,13.0,2.5,1.2,2.8,2.6,5.5,17.0,9.3,21.2,0.8,2.5,8.5,18.7,4.0,6.8,5.5,12.3,17.8,3.4,1.7,3.8,3.6,7.6,23.3,99,104,16.5,.481,.116,.321,12.0,28.2,19.9,11.1,1.7,7.0,12.9,24.4,-0.1,0.5,0.4,.065,-2.8,0.7,-2.1,0.0
RodneyMcGruder_2021_DET,RodneyMcGruder,SG,29,DET,6,0,8.5,1.3,2.5,.533,0.5,1.0,.500,0.8,1.5,.556,.633,0.2,0.2,1.000,0.2,0.8,1.0,0.7,0.0,0.2,0.7,0.7,3.3,2021,5.6,10.6,2.1,4.2,3.5,6.4,0.7,0.7,0.7,3.5,4.2,2.8,0.0,0.7,2.8,2.8,14.1,7.6,14.3,2.9,5.7,4.8,8.6,1.0,1.0,1.0,4.8,5.7,3.8,0.0,1.0,3.8,3.8,19.1,106,117,10.2,.648,.400,.067,2.0,11.3,6.4,12.7,0.0,1.8,20.6,16.3,0.0,0.0,0.0,.035,-1.6,-1.1,-2.7,0.0
AlfonzoMcKinnie_2021_LAL,AlfonzoMcKinnie,SF,28,LAL,12,0,3.2,0.7,1.1,.615,0.3,0.3,.750,0.4,0.8,.556,.731,0.2,0.2,1.000,0.3,0.4,0.8,0.1,0.1,0.0,0.1,0.2,1.8,2021,7.6,12.3,2.8,3.8,4.7,8.5,1.9,1.9,3.8,4.7,8.5,0.9,0.9,0.0,0.9,1.9,19.9,10.2,16.6,3.8,5.1,6.4,11.5,2.5,2.5,5.1,6.4,11.5,1.3,1.3,0.0,1.3,2.5,26.8,147,107,22.8,.756,.308,.154,12.0,14.1,13.1,4.0,1.3,0.0,6.7,16.9,0.2,0.1,0.2,.271,5.4,-0.7,4.6,0.1
JordanMcLaughlin_2021_MIN,JordanMcLaughlin,PG,24,MIN,11,0,17.2,2.3,5.0,.455,0.5,1.5,.375,1.7,3.5,.487,.509,0.4,0.5,.800,0.5,1.6,2.2,4.1,0.5,0.1,1.0,0.6,5.5,2021,4.8,10.5,1.1,3.0,3.6,7.4,0.8,1.0,1.1,3.4,4.6,8.6,1.1,0.2,2.1,1.3,11.4,6.3,13.8,1.5,4.0,4.8,9.8,1.0,1.3,1.5,4.5,6.0,11.3,1.5,0.3,2.8,1.8,15.1,114,116,14.0,.524,.291,.091,3.2,10.6,6.7,34.5,1.5,0.4,16.1,15.2,0.2,0.1,0.3,.083,-0.6,-1.3,-1.9,0.0
BenMcLemore_2021_HOU,BenMcLemore,SG,27,HOU,14,2,16.5,2.1,5.6,.385,1.6,3.9,.400,0.6,1.6,.348,.526,0.6,0.7,.900,0.3,2.1,2.4,1.2,0.4,0.1,1.3,1.3,6.5,2021,4.7,12.2,3.4,8.6,1.2,3.6,1.4,1.6,0.6,4.5,5.1,2.6,0.9,0.2,2.8,2.8,14.2,6.1,15.9,4.5,11.2,1.6,4.7,1.8,2.0,0.8,5.9,6.7,3.5,1.2,0.2,3.7,3.7,18.5,97,109,8.4,.552,.705,.128,1.8,13.1,7.5,10.5,1.2,0.4,17.9,18.5,-0.1,0.3,0.2,.035,-2.7,-1.0,-3.7,-0.1
NicolMelli_2021_NOP,NicolMelli,PF,30,NOP,12,0,11.3,0.6,2.3,.259,0.4,1.8,.238,0.2,0.5,.333,.352,0.3,0.4,.800,0.2,2.1,2.3,0.9,0.5,0.1,0.5,1.3,1.9,2021,1.9,7.2,1.3,5.6,0.5,1.6,1.1,1.3,0.5,6.7,7.2,2.9,1.6,0.3,1.6,4.3,6.1,2.5,9.7,1.8,7.5,0.7,2.2,1.4,1.8,0.7,9.0,9.7,3.9,2.2,0.4,2.2,5.7,8.2,86,111,4.8,.394,.778,.185,1.6,20.1,10.9,10.2,2.2,0.8,17.0,11.1,-0.1,0.1,0.0,.000,-5.6,0.9,-4.7,-0.1
DeAnthonyMelton_2021_MEM,DeAnthonyMelton,PG,22,MEM,11,0,22.1,4.2,8.7,.479,1.5,3.7,.415,2.6,5.0,.527,.568,0.5,0.7,.625,0.3,2.7,3.0,3.2,1.0,1.1,1.5,2.3,10.4,2021,6.8,14.2,2.5,6.1,4.3,8.1,0.7,1.2,0.4,4.4,4.9,5.2,1.6,1.8,2.4,3.7,16.9,9.1,18.9,3.3,8.1,5.7,10.8,1.0,1.6,0.6,5.9,6.5,6.9,2.2,2.4,3.1,4.9,22.4,107,107,15.6,.573,.427,.083,1.3,13.4,7.3,20.8,2.2,4.4,13.9,20.1,0.1,0.4,0.5,.103,-0.4,1.4,1.0,0.2
SamMerrill_2021_MIL,SamMerrill,SG,24,MIL,9,0,6.1,0.4,1.1,.400,0.4,0.9,.500,0.0,0.2,.000,.600,0.2,0.2,1.000,0.3,0.8,1.1,1.1,0.1,0.0,0.3,0.3,1.6,2021,2.6,6.5,2.6,5.2,0.0,1.3,1.3,1.3,2.0,4.6,6.5,6.5,0.7,0.0,2.0,2.0,9.2,3.4,8.6,3.4,6.8,0.0,1.7,1.7,1.7,2.6,6.0,8.6,8.6,0.9,0.0,2.6,2.6,12.0,133,114,12.6,.643,.800,.200,5.9,12.9,9.5,20.8,0.9,0.0,21.6,10.5,0.1,0.0,0.2,.145,1.1,-0.8,0.3,0.0
ChimezieMetu_2021_SAC,ChimezieMetu,C,23,SAC,9,0,6.9,1.4,3.1,.464,0.1,0.3,.333,1.3,2.8,.480,.482,0.7,1.0,.667,1.2,1.3,2.6,0.4,0.3,0.7,0.6,1.1,3.7,2021,7.5,16.3,0.6,1.7,7.0,14.5,3.5,5.2,6.4,7.0,13.4,2.3,1.7,3.5,2.9,5.8,19.2,10.1,21.7,0.8,2.3,9.3,19.3,4.6,7.0,8.5,9.3,17.8,3.1,2.3,4.6,3.9,7.7,25.5,108,110,21.3,.516,.107,.321,19.2,21.5,20.4,9.9,2.3,8.3,13.5,25.4,0.1,0.1,0.1,.097,-1.0,-0.6,-1.6,0.0
KhrisMiddleton_2021_MIL,KhrisMiddleton,SF,29,MIL,22,22,32.4,7.5,14.5,.516,2.5,5.6,.452,5.0,8.9,.556,.603,2.9,3.1,.928,0.9,5.4,6.2,5.9,1.0,0.1,2.3,2.6,20.5,2021,8.3,16.2,2.8,6.3,5.5,9.9,3.2,3.5,1.0,6.0,6.9,6.5,1.1,0.2,2.5,2.9,22.8,10.9,21.1,3.7,8.2,7.2,12.9,4.2,4.6,1.3,7.8,9.0,8.5,1.4,0.2,3.3,3.8,29.7,127,111,21.6,.642,.388,.216,2.9,16.8,10.1,25.4,1.4,0.4,12.5,23.4,2.4,0.7,3.1,.210,4.4,-0.4,4.0,1.1
DariusMiller_2021_OKC,DariusMiller,SF,30,OKC,5,0,7.6,0.8,2.2,.364,0.8,2.2,.364,0.0,0.0,,.545,0.6,0.6,1.000,0.0,1.2,1.2,0.6,0.4,0.2,0.4,0.4,3.0,2021,3.8,10.4,3.8,10.4,0.0,0.0,2.8,2.8,0.0,5.7,5.7,2.8,1.9,0.9,1.9,1.9,14.2,5.0,13.7,5.0,13.7,0.0,0.0,3.7,3.7,0.0,7.5,7.5,3.7,2.5,1.2,2.5,2.5,18.6,110,109,13.5,.609,1.000,.273,0.0,16.2,8.2,11.2,2.5,2.3,14.0,16.4,0.0,0.1,0.1,.100,-0.3,1.8,1.5,0.0
